 # Coordenadas            2
                 1           0.00000000E+00   0.00000000E+00
                 2           2.00000000E-02   0.00000000E+00
                 3           4.00000000E-02   0.00000000E+00
                 4           6.00000000E-02   0.00000000E+00
                 5           8.00000000E-02   0.00000000E+00
                 6           1.00000000E-01   0.00000000E+00
                 7           1.20000000E-01   0.00000000E+00
                 8           1.40000000E-01   0.00000000E+00
                 9           1.60000000E-01   0.00000000E+00
                10           1.80000000E-01   0.00000000E+00
                11           2.00000000E-01   0.00000000E+00
                12           2.20000000E-01   0.00000000E+00
                13           2.40000000E-01   0.00000000E+00
                14           2.60000000E-01   0.00000000E+00
                15           2.80000000E-01   0.00000000E+00
                16           3.00000000E-01   0.00000000E+00
                17           3.20000000E-01   0.00000000E+00
                18           3.40000000E-01   0.00000000E+00
                19           3.60000000E-01   0.00000000E+00
                20           3.80000000E-01   0.00000000E+00
                21           4.00000000E-01   0.00000000E+00
                22           4.20000000E-01   0.00000000E+00
                23           4.40000000E-01   0.00000000E+00
                24           4.60000000E-01   0.00000000E+00
                25           4.80000000E-01   0.00000000E+00
                26           5.00000000E-01   0.00000000E+00
                27           5.20000000E-01   0.00000000E+00
                28           5.40000000E-01   0.00000000E+00
                29           5.60000000E-01   0.00000000E+00
                30           5.80000000E-01   0.00000000E+00
                31           6.00000000E-01   0.00000000E+00
                32           6.20000000E-01   0.00000000E+00
                33           6.40000000E-01   0.00000000E+00
                34           6.60000000E-01   0.00000000E+00
                35           6.80000000E-01   0.00000000E+00
                36           7.00000000E-01   0.00000000E+00
                37           7.20000000E-01   0.00000000E+00
                38           7.40000000E-01   0.00000000E+00
                39           7.60000000E-01   0.00000000E+00
                40           7.80000000E-01   0.00000000E+00
                41           8.00000000E-01   0.00000000E+00
                42           8.20000000E-01   0.00000000E+00
                43           8.40000000E-01   0.00000000E+00
                44           8.60000000E-01   0.00000000E+00
                45           8.80000000E-01   0.00000000E+00
                46           9.00000000E-01   0.00000000E+00
                47           9.20000000E-01   0.00000000E+00
                48           9.40000000E-01   0.00000000E+00
                49           9.60000000E-01   0.00000000E+00
                50           9.80000000E-01   0.00000000E+00
                51           1.00000000E+00   0.00000000E+00
                52           0.00000000E+00   2.00000000E-02
                53           2.00000000E-02   2.00000000E-02
                54           4.00000000E-02   2.00000000E-02
                55           6.00000000E-02   2.00000000E-02
                56           8.00000000E-02   2.00000000E-02
                57           1.00000000E-01   2.00000000E-02
                58           1.20000000E-01   2.00000000E-02
                59           1.40000000E-01   2.00000000E-02
                60           1.60000000E-01   2.00000000E-02
                61           1.80000000E-01   2.00000000E-02
                62           2.00000000E-01   2.00000000E-02
                63           2.20000000E-01   2.00000000E-02
                64           2.40000000E-01   2.00000000E-02
                65           2.60000000E-01   2.00000000E-02
                66           2.80000000E-01   2.00000000E-02
                67           3.00000000E-01   2.00000000E-02
                68           3.20000000E-01   2.00000000E-02
                69           3.40000000E-01   2.00000000E-02
                70           3.60000000E-01   2.00000000E-02
                71           3.80000000E-01   2.00000000E-02
                72           4.00000000E-01   2.00000000E-02
                73           4.20000000E-01   2.00000000E-02
                74           4.40000000E-01   2.00000000E-02
                75           4.60000000E-01   2.00000000E-02
                76           4.80000000E-01   2.00000000E-02
                77           5.00000000E-01   2.00000000E-02
                78           5.20000000E-01   2.00000000E-02
                79           5.40000000E-01   2.00000000E-02
                80           5.60000000E-01   2.00000000E-02
                81           5.80000000E-01   2.00000000E-02
                82           6.00000000E-01   2.00000000E-02
                83           6.20000000E-01   2.00000000E-02
                84           6.40000000E-01   2.00000000E-02
                85           6.60000000E-01   2.00000000E-02
                86           6.80000000E-01   2.00000000E-02
                87           7.00000000E-01   2.00000000E-02
                88           7.20000000E-01   2.00000000E-02
                89           7.40000000E-01   2.00000000E-02
                90           7.60000000E-01   2.00000000E-02
                91           7.80000000E-01   2.00000000E-02
                92           8.00000000E-01   2.00000000E-02
                93           8.20000000E-01   2.00000000E-02
                94           8.40000000E-01   2.00000000E-02
                95           8.60000000E-01   2.00000000E-02
                96           8.80000000E-01   2.00000000E-02
                97           9.00000000E-01   2.00000000E-02
                98           9.20000000E-01   2.00000000E-02
                99           9.40000000E-01   2.00000000E-02
               100           9.60000000E-01   2.00000000E-02
               101           9.80000000E-01   2.00000000E-02
               102           1.00000000E+00   2.00000000E-02
               103           0.00000000E+00   4.00000000E-02
               104           2.00000000E-02   4.00000000E-02
               105           4.00000000E-02   4.00000000E-02
               106           6.00000000E-02   4.00000000E-02
               107           8.00000000E-02   4.00000000E-02
               108           1.00000000E-01   4.00000000E-02
               109           1.20000000E-01   4.00000000E-02
               110           1.40000000E-01   4.00000000E-02
               111           1.60000000E-01   4.00000000E-02
               112           1.80000000E-01   4.00000000E-02
               113           2.00000000E-01   4.00000000E-02
               114           2.20000000E-01   4.00000000E-02
               115           2.40000000E-01   4.00000000E-02
               116           2.60000000E-01   4.00000000E-02
               117           2.80000000E-01   4.00000000E-02
               118           3.00000000E-01   4.00000000E-02
               119           3.20000000E-01   4.00000000E-02
               120           3.40000000E-01   4.00000000E-02
               121           3.60000000E-01   4.00000000E-02
               122           3.80000000E-01   4.00000000E-02
               123           4.00000000E-01   4.00000000E-02
               124           4.20000000E-01   4.00000000E-02
               125           4.40000000E-01   4.00000000E-02
               126           4.60000000E-01   4.00000000E-02
               127           4.80000000E-01   4.00000000E-02
               128           5.00000000E-01   4.00000000E-02
               129           5.20000000E-01   4.00000000E-02
               130           5.40000000E-01   4.00000000E-02
